SK_ID_CURR,Proba_impaye,target_predict
100277,0.0179196626550815,0.0
100278,0.5864197214594034,1.0
100279,0.0207023982910224,0.0
100280,0.0093485684093776,0.0
100281,0.0268569602393212,0.0
100282,0.0623643556647686,0.0
100283,0.0256696514547254,0.0
100284,0.015624708827343,0.0
100285,0.0591769558126569,0.0
100286,0.2589886793874675,0.0
100287,0.0107656401787128,0.0
100288,0.2057113089632763,0.0
100289,0.0020637473470297,0.0
100290,0.1469461622862924,0.0
100291,0.1214374607025261,0.0
100292,0.0796573900240989,0.0
100293,0.0047120738957477,0.0
100294,0.0587573184363415,0.0
100295,0.1595771299536454,0.0
100296,0.0314412212033748,0.0
100297,0.0716452093008404,0.0
100298,0.0123821102983129,0.0
100299,0.0065047023387181,0.0
100300,0.445334687543628,0.0
100301,0.7945740229700387,1.0
100302,0.4272669798797832,0.0
100303,0.0470848010842017,0.0
100304,0.0030737690467534,0.0
100305,0.0230814395059664,0.0
100306,0.1692464592175764,0.0
100307,0.066312269427032,0.0
100308,0.0117517741720174,0.0
100309,0.0322265191662576,0.0
100310,0.0988488916882553,0.0
100311,0.1286343779529456,0.0
100312,0.0069441404862761,0.0
100313,0.0126315623863745,0.0
100314,0.0170976416636184,0.0
100315,0.0225514947376842,0.0
100316,0.0073759375778096,0.0
100317,0.0034285963011553,0.0
100318,0.0208334139623314,0.0
100319,0.0360590574587967,0.0
100320,0.0259269404790839,0.0
100321,0.3141652828097108,0.0
100322,0.0019655848854307,0.0
100323,0.0284950465417124,0.0
100324,0.050666049156062,0.0
100325,0.1355214562134983,0.0
100326,0.4187824312424736,0.0
100327,0.202924525692437,0.0
100328,0.0069686412904864,0.0
100329,0.0209448461733852,0.0
100330,0.0399076576601787,0.0
100331,0.0088313466746105,0.0
100332,0.022615662779269,0.0
100333,0.0891899499567505,0.0
100334,0.0138485357580987,0.0
100335,0.0076874283893089,0.0
100336,0.4272349361356852,0.0
100337,0.010927807574298,0.0
100338,0.0458484828241438,0.0
100339,0.0054992012312442,0.0
100340,0.0814665899749763,0.0
100341,0.0260973856608811,0.0
100342,0.1129469065596776,0.0
100343,0.0497539145744794,0.0
100344,0.0334428710058534,0.0
100345,0.0293673367794327,0.0
100346,0.0258040955594103,0.0
100347,0.0194435986482284,0.0
100348,0.0191517233045608,0.0
100349,0.1748867105085869,0.0
100350,0.0242074275015046,0.0
100351,0.0157137180436268,0.0
100352,0.0782856393101841,0.0
100353,0.1022922020276197,0.0
100354,0.2325589213366153,0.0
100355,0.0429572750471439,0.0
100356,0.0972642065308644,0.0
100357,0.0176073458795446,0.0
100358,0.1480489239626835,0.0
100359,0.025048714336992,0.0
100360,0.0180155645602193,0.0
100361,0.1572355856642325,0.0
100362,0.0059019075592712,0.0
100363,0.0135050107847548,0.0
100364,0.0649619245945783,0.0
100365,0.0267937086251804,0.0
100366,0.0033519311350785,0.0
100367,0.0131210233484143,0.0
100368,0.0153579646373836,0.0
100369,0.0206494944169182,0.0
100370,0.0109314965558743,0.0
100371,0.0126589768198252,0.0
100372,0.0159016412050151,0.0
100373,0.0235678755560397,0.0
100374,0.0403782332037294,0.0
100375,0.0657920311508148,0.0
100376,0.1722942536949647,0.0
100377,0.0688722912879518,0.0
100378,0.0081591731489383,0.0
100379,0.1053168854188251,0.0
100380,0.0361719980750892,0.0
100381,0.1001536704942759,0.0
100382,0.0692529911716611,0.0
100383,0.0452896935216434,0.0
100384,0.2296751981727957,0.0
100385,0.0571164823145131,0.0
100386,0.075952164673218,0.0
100387,0.0288874611001808,0.0
100388,0.0159622769216412,0.0
100389,0.0074599682364707,0.0
100390,0.0113976373167377,0.0
100391,0.0396391627171864,0.0
100392,0.0687568769796213,0.0
100393,0.0126746891185362,0.0
100394,0.0096295882409008,0.0
100395,0.0135010717795739,0.0
100396,0.8490419105830322,1.0
100397,0.0014696054670954,0.0
100398,0.0228837195861382,0.0
100399,0.0386603498244223,0.0
100400,0.031760003789482,0.0
100401,0.5228898503959867,1.0
100402,0.0557581352474459,0.0
100403,0.0685434437731877,0.0
100404,0.0199812959995765,0.0
100405,0.1554286127068233,0.0
100406,0.0494838113145161,0.0
100407,0.072263787312553,0.0
100408,0.0449352042843558,0.0
100409,0.1140540117139726,0.0
100410,0.0119440224251649,0.0
100411,0.0814666290777802,0.0
100412,0.1653817225098474,0.0
100413,0.0097327165080876,0.0
100414,0.0172436737022901,0.0
100415,0.089672080585683,0.0
100416,0.0047629636934828,0.0
100417,0.0498210960044017,0.0
100418,0.076147399328734,0.0
100419,0.0243222661258979,0.0
100420,0.0245384097115825,0.0
100421,0.0445139190826175,0.0
100422,0.0516073240344592,0.0
100423,0.1327385495935952,0.0
100424,0.4622950107184361,0.0
100425,0.0238390584972409,0.0
100426,0.0345828163087959,0.0
100427,0.0557132790363689,0.0
100428,0.0032332485671364,0.0
100429,0.1966943662237578,0.0
100430,0.0449128146681783,0.0
100431,0.0390238997029943,0.0
100432,0.0898617509375854,0.0
100433,0.0373017612141372,0.0
100434,0.0148637665769169,0.0
100435,0.0117783228124487,0.0
100436,0.036522330665965,0.0
100437,0.0181604283097704,0.0
100438,0.0074523436534193,0.0
100439,0.5491542604872092,1.0
100440,0.0130345395445665,0.0
100441,0.0237202445108813,0.0
100442,0.0079697546760212,0.0
100443,0.0316598552733396,0.0
100444,0.0392566528738824,0.0
100445,0.2909379433584112,0.0
100446,0.1585041480065214,0.0
100447,0.014692782000289,0.0
100448,0.0465595886693888,0.0
100449,0.0127024881436315,0.0
100450,0.1045388796038174,0.0
100451,0.0226839799021518,0.0
100452,0.5646377566895268,1.0
100453,0.0518034512264612,0.0
100454,0.0161510071639952,0.0
100455,0.0054091443747077,0.0
100456,0.1374955642533052,0.0
100457,0.030862616472893,0.0
100458,0.019746451295325,0.0
100459,0.0152199380625824,0.0
100460,0.0140172166369346,0.0
100461,0.0442134932547007,0.0
100462,0.0148653256770287,0.0
100463,0.0301996539702451,0.0
100464,0.026385270883797,0.0
100465,0.1192928973903589,0.0
100466,0.0123378473537942,0.0
100467,0.1670701098448059,0.0
100468,0.0087530818019526,0.0
100469,0.0344655491288833,0.0
100470,0.0049257437118318,0.0
100471,0.1212508995707662,0.0
100472,0.2471550124505779,0.0
100473,0.0310211381055008,0.0
100474,0.002976757467297,0.0
100475,0.0137033416687439,0.0
100476,0.0823706766317026,0.0
100477,0.6469871503860785,1.0
100478,0.0281284678264412,0.0
100479,0.0743579817914883,0.0
100480,0.0899346069234598,0.0
100481,0.0034088536222245,0.0
100482,0.047710379704917,0.0
100483,0.0074268481005125,0.0
100484,0.0086330340366092,0.0
100485,0.0519584502450942,0.0
100486,0.0091827967049309,0.0
100487,0.0266936954840323,0.0
100488,0.0045675030511277,0.0
100489,0.0548846261184887,0.0
100490,0.2567388184796463,0.0
100491,0.4877501890873827,0.0
100492,0.049641797087143,0.0
100493,0.0543760971570482,0.0
100494,0.0232224384658367,0.0
100495,0.0859123993493197,0.0
100496,0.0305071422035249,0.0
100497,0.0037672933968867,0.0
100498,0.1827604245068712,0.0
100499,0.0132993386912131,0.0
100500,0.0169431210771512,0.0
100501,0.0300050529346733,0.0
100502,0.0108604360845519,0.0
100503,0.0981097951775534,0.0
100504,0.0813655808893709,0.0
100505,0.0288841285132715,0.0
100506,0.1220775085719478,0.0
100507,0.0383835081828777,0.0
100508,0.004187377542096,0.0
100509,0.013237365530645,0.0
100510,0.0909909425281289,0.0
100511,0.0309366047165616,0.0
100512,0.0057209059633625,0.0
100513,0.0260505504380432,0.0
100514,0.0053641350949112,0.0
100515,0.0184894009400192,0.0
100516,0.0084051266723861,0.0
100517,0.0115541295643442,0.0
100518,0.0311625833036945,0.0
100519,0.023383338558625,0.0
100520,0.0269126388242364,0.0
100521,0.0933937572612049,0.0
100522,0.0949589657368823,0.0
100523,0.0452156115227207,0.0
100524,0.0349839646564924,0.0
100525,0.1163159249981042,0.0
100526,0.0434156432594978,0.0
100527,0.019118592288005,0.0
100528,0.0212289711667422,0.0
100529,0.0598473488155301,0.0
100530,0.0730088168928981,0.0
100531,0.075693238557838,0.0
100532,0.1541053176688132,0.0
100533,0.0133039429768021,0.0
100534,0.0148837613722689,0.0
100535,0.0251330000565354,0.0
100536,0.001823454256973,0.0
100537,0.029348916888683,0.0
100538,0.1844111602322152,0.0
100539,0.0042901409245974,0.0
100540,0.3865095128640155,0.0
100541,0.7980716921307208,1.0
100542,0.015302522011707,0.0
100543,0.0956871158403483,0.0
100544,0.2294007762769169,0.0
100545,0.0076973840417719,0.0
100546,0.0678938158666017,0.0
100547,0.6389299365733457,1.0
100548,0.0132538871739071,0.0
100549,0.0307382287582228,0.0
100550,0.0862354126648362,0.0
100551,0.0425627410617265,0.0
100552,0.126164160171466,0.0
100553,0.0146336671925231,0.0
100554,0.0054368505200797,0.0
100555,0.1548226608594389,0.0
100556,0.0036906802853483,0.0
100557,0.0105373800980495,0.0
100558,0.2999391793409406,0.0
100559,0.0148029595072004,0.0
100560,0.0160741329859289,0.0
100561,0.0637507647686214,0.0
100562,0.0275082250546769,0.0
100563,0.0378902968265517,0.0
100564,0.0326038203386754,0.0
100565,0.0825914327473848,0.0
100566,0.016534601123507,0.0
100567,0.4524898818334533,0.0
100568,0.3952307084851407,0.0
100569,0.00815447004307,0.0
100570,0.0271940830640343,0.0
100571,0.0718769301590045,0.0
100572,0.0126301126546494,0.0
100573,0.0503631283738348,0.0
100574,0.0087514676387563,0.0
100575,0.0086466666225748,0.0
100576,0.0171791485502133,0.0
100577,0.0368749034305736,0.0
100578,0.0614658731094718,0.0
100579,0.1062730769035928,0.0
100580,0.0102909171118823,0.0
100581,0.0163983508917743,0.0
100582,0.0583347902237743,0.0
100583,0.0197442951839386,0.0
100584,0.0614900818853389,0.0
100585,0.0580397197457167,0.0
100586,0.0148548710451787,0.0
100587,0.0174644661095581,0.0
100588,0.0031640003270655,0.0
100589,0.1042978567133654,0.0
100590,0.0035518771374678,0.0
100591,0.0311108713667528,0.0
100592,0.0509867241132955,0.0
100593,0.0066209548453876,0.0
100594,0.0186502875169318,0.0
100595,0.0419094887470732,0.0
100596,0.0278047454079108,0.0
100597,0.1694632794998384,0.0
100598,0.0576928766377385,0.0
100599,0.2812028593900411,0.0
100600,0.0166764989771707,0.0
100601,0.0650959628040384,0.0
100602,0.0217215074171499,0.0
100603,0.0340732686561826,0.0
100604,0.0135570402971133,0.0
100605,0.0241265016522915,0.0
100606,0.0164140978530329,0.0
100607,0.0792403886856482,0.0
100608,0.0638978575787363,0.0
100609,0.088093800889363,0.0
100610,0.0244669773084076,0.0
100611,0.0107829990179488,0.0
100612,0.0272492659669585,0.0
100613,0.0896748317793887,0.0
100614,0.2195697530972013,0.0
100615,0.0061493315871623,0.0
100616,0.72074473007566,1.0
100617,0.1112865990388434,0.0
100618,0.1348413017579869,0.0
100619,0.0225863131729914,0.0
100620,0.0043962947751743,0.0
100621,0.0099217644572247,0.0
100622,0.0745193307171605,0.0
100623,0.0160651183234513,0.0
100624,0.0274835406943736,0.0
100625,0.0309467457420838,0.0
100626,0.0243415198825896,0.0
100627,0.0164656423968106,0.0
100628,0.0150939923777667,0.0
100629,0.0027204245532358,0.0
100630,0.0149842868565496,0.0
100631,0.0061171799921772,0.0
100632,0.0092141396422995,0.0
100633,0.1035175924308493,0.0
100634,0.0465344193476631,0.0
100635,0.1757976374163051,0.0
100636,0.0093371379609778,0.0
100637,0.0023730162875732,0.0
100638,0.0169894032331979,0.0
100639,0.003473188090647,0.0
100640,0.0048840511527778,0.0
100641,0.4934705906077297,0.0
100642,0.0880243823065924,0.0
100643,0.0374040098243843,0.0
100644,0.0058118216259007,0.0
100645,0.0512190554385903,0.0
100646,0.4308414062204852,0.0
100647,0.037865874789371,0.0
100648,0.1467642196691554,0.0
100649,0.1203154908874623,0.0
100650,0.4820124494604073,0.0
100651,0.0179717408012187,0.0
100652,0.0094227799047564,0.0
100653,0.1036105458290306,0.0
100654,0.0254546842492022,0.0
100655,0.1653159614227566,0.0
100656,0.0182034581581595,0.0
100657,0.0054426777893078,0.0
100658,0.1567186025800364,0.0
100659,0.0685980796852518,0.0
100660,0.0310723403281163,0.0
100661,0.0115739588886216,0.0
100662,0.0299922161627898,0.0
100663,0.0363450630415745,0.0
100664,0.0308185031610397,0.0
100665,0.0580385366258971,0.0
100666,0.1276860983107887,0.0
100667,0.0042281895342815,0.0
100668,0.0379466527883821,0.0
100669,0.0244787687958103,0.0
100670,0.013879492086565,0.0
100671,0.0156173412969316,0.0
100672,0.5963137247283894,1.0
100673,0.0135518738015874,0.0
100674,0.0325568942587381,0.0
100675,0.0876951806643478,0.0
100676,0.0504259228140698,0.0
100677,0.0086027331583439,0.0
100678,0.0764270140628755,0.0
100679,0.0876954836710346,0.0
100680,0.0292565428631307,0.0
100681,0.0699535288118468,0.0
100682,0.1163070645725056,0.0
100683,0.0032783507934518,0.0
100684,0.0121337124809258,0.0
100685,0.0217947636634926,0.0
100686,0.0092258752473365,0.0
100687,0.0140196276818412,0.0
100688,0.2090336181931615,0.0
100689,0.0155321239383682,0.0
100690,0.0797233367466727,0.0
100691,0.0687821658592142,0.0
100692,0.063859860669235,0.0
100693,0.0340497100712975,0.0
100694,0.0185766198398728,0.0
100695,0.0276462633638448,0.0
100696,0.003547228225671,0.0
100697,0.0181388066620416,0.0
100698,0.0158589253941036,0.0
100699,0.0234746214191488,0.0
100700,0.0276156846740935,0.0
100701,0.0402215935641188,0.0
100702,0.3635844552075543,0.0
100703,0.0095704709401296,0.0
100704,0.0140516288471322,0.0
100705,0.1905792710037868,0.0
100706,0.022395954971207,0.0
100707,0.0203879018442278,0.0
100708,0.0757491143526523,0.0
100709,0.0319679187819903,0.0
100710,0.0523647871884757,0.0
100711,0.019095487169653,0.0
100712,0.0068301331820063,0.0
100713,0.4526113872296666,0.0
100714,0.1610193908651185,0.0
100715,0.2423476569078619,0.0
100716,0.0236586175445135,0.0
100717,0.8052402188436699,1.0
100718,0.0261318392062045,0.0
100719,0.05405062136895,0.0
100720,0.0069977621198462,0.0
100721,0.0267812301262437,0.0
100722,0.2857148511174978,0.0
100723,0.1217872456712257,0.0
100724,0.2133552941677019,0.0
100725,0.0437764694140011,0.0
100726,0.2543940907237386,0.0
100727,0.0022586877094266,0.0
100728,0.0344200091660466,0.0
100729,0.122539462767862,0.0
100730,0.0090759372159975,0.0
100731,0.011099958638639,0.0
100732,0.0557735681603184,0.0
100733,0.0393352746637861,0.0
100734,0.0204994953552784,0.0
100735,0.0186313613125847,0.0
100736,0.0285354866092822,0.0
100737,0.0071674682024903,0.0
100738,0.0176428628460831,0.0
100739,0.0045666060046952,0.0
100740,0.0894874388934923,0.0
100741,0.1616621923738745,0.0
100742,0.1149222145240851,0.0
100743,0.0044853172541837,0.0
100744,0.234959120203522,0.0
100745,0.0408791643583483,0.0
100746,0.0137666255661412,0.0
100747,0.1133846101123125,0.0
100748,0.0280297566198091,0.0
100749,0.0373577459438455,0.0
100750,0.0429517858660446,0.0
100751,0.1958484041190763,0.0
100752,0.0346398182630865,0.0
100753,0.1702581752954519,0.0
100754,0.1369091459210704,0.0
100755,0.4628979521098485,0.0
100756,0.0047153171559287,0.0
100757,0.0207262946398654,0.0
100758,0.0685596832048964,0.0
100759,0.0104958851017377,0.0
100760,0.0258888515635278,0.0
100761,0.0082414876778074,0.0
100762,0.0395364615813639,0.0
100763,0.0126624436925409,0.0
100764,0.0056117385827882,0.0
100765,0.0171327529529318,0.0
100766,0.0260626662690271,0.0
100767,0.1086625076299057,0.0
100768,0.0149520719494941,0.0
100769,0.0252833273471909,0.0
100770,0.1549459432040621,0.0
100771,0.0220473441978443,0.0
100772,0.0521369593386767,0.0
100773,0.0709420409243785,0.0
100774,0.0413435336278055,0.0
100775,0.0377779922781487,0.0
100776,0.0529592572741456,0.0
100777,0.0181712841877284,0.0
100778,0.0242840363704418,0.0
100779,0.0083523904177011,0.0
100780,0.0188113919824908,0.0
100781,0.0373289657745048,0.0
100782,0.0557355721080651,0.0
100783,0.0857521476489903,0.0
100784,0.6207190531946631,1.0
100785,0.016049447406148,0.0
100786,0.0406508710432854,0.0
100787,0.006635359994398,0.0
100788,0.038183299654643,0.0
100789,0.0086270016616138,0.0
100790,0.0333141619506995,0.0
100791,0.0064601393259047,0.0
100792,0.0044444660634971,0.0
100793,0.0289332531301502,0.0
100794,0.0088246181247965,0.0
100795,0.0540218349951537,0.0
100796,0.6525439619416884,1.0
100797,0.0166372267442487,0.0
100798,0.0150194848598504,0.0
100799,0.0030101347816085,0.0
100800,0.0124582822816912,0.0
100801,0.1199760150261939,0.0
100802,0.0743538049140591,0.0
100803,0.0184093816036044,0.0
100804,0.4287712352266522,0.0
100805,0.0041215376857216,0.0
100806,0.0246330164905541,0.0
100807,0.110753000701301,0.0
100808,0.3622372576047707,0.0
100809,0.0016928901733307,0.0
100810,0.0311571722368142,0.0
100811,0.0101441568784068,0.0
100812,0.0010951931239738,0.0
100813,0.0317972926422638,0.0
100814,0.0064914678986748,0.0
100815,0.0097879506144615,0.0
100816,0.4631387502583883,0.0
100817,0.0958572018731777,0.0
100818,0.0866356275356168,0.0
100819,0.0408100331932622,0.0
100820,0.0993805888126912,0.0
100821,0.0089701014402315,0.0
100822,0.0868749847766546,0.0
100823,0.1171601799388523,0.0
100824,0.0740614973703405,0.0
100825,0.0282881528538964,0.0
100826,0.0266127397103214,0.0
100827,0.1834148983513248,0.0
100828,0.0557885013169587,0.0
100829,0.0153756816919014,0.0
100830,0.0249520591070771,0.0
100831,0.0061132305639878,0.0
100832,0.0171567301727928,0.0
100833,0.0940660229003625,0.0
100834,0.0394148225842398,0.0
100835,0.0348823475917734,0.0
100836,0.0793059872283536,0.0
100837,0.0862162392611654,0.0
100838,0.1068321593946503,0.0
100839,0.7153841647287175,1.0
100840,0.3701429828713672,0.0
100841,0.0830589367956643,0.0
100842,0.013318462990949,0.0
100843,0.1178810571093063,0.0
100844,0.0330529906992981,0.0
100845,0.1795754980368662,0.0
100846,0.062257211083563,0.0
100847,0.0064818338105226,0.0
100848,0.0116202651591772,0.0
100849,0.033344379352243,0.0
100850,0.0249383488526304,0.0
100851,0.0206602873341776,0.0
100852,0.0127195717509223,0.0
100853,0.0427509421955366,0.0
100854,0.076222558565168,0.0
100855,0.0809814910799817,0.0
100856,0.0355843553264622,0.0
100857,0.0092833086729744,0.0
100858,0.0454507410744439,0.0
100859,0.0265966189903924,0.0
100860,0.2554748268482995,0.0
100861,0.018202991034025,0.0
100862,0.0551107839580788,0.0
100863,0.0127323481565346,0.0
100864,0.0677014046866481,0.0
100865,0.0254293410233796,0.0
100866,0.0179034158754501,0.0
100867,0.0046645136942045,0.0
100868,0.1484592939650558,0.0
100869,0.1152802821772898,0.0
100870,0.0020994305254039,0.0
100871,0.380986555234949,0.0
100872,0.0062970563947301,0.0
100873,0.0275015154260994,0.0
100874,0.0070579628095485,0.0
100875,0.0447941428298261,0.0
100876,0.0309905734467177,0.0
100877,0.1959705850285104,0.0
